Review,Rating,Likes,App Version,Review Date
"Apalah game ini banyaknya dari sistem semua.. Musuhnya ad yg ex mitik keatas.. Malah tim kita full epik lejen.. Gimana sih gamenya, cuman gara2 sinyal jelek kredit skor nguras bener..afk nya cuman 2 mnt, sekali afk ngurang 5 kredit skor, gk mau masuk pas matchmaking doang 1 kredit skor kurang, terus aja gitu montod2 ""MENDING GW PINDAH HOK""HONOR OF KING""",1,9,1.8.93.9702,2024-07-16 23:37:02
"Untuk DEVELOPER MOONTON tolong untuk masalah JARINGAN segera di perbaiki dan masalah MATCHMAKING nya juga ,, karena semua player sudah pada ngeluh dan tidak nyaman dengan bug² yg ada selama update terbaru ,, bukannya makin bagus malah makin banyak bug ,, tolong untuk segera di perhatikan masalah² nya supaya para player tidak pindah ke GAME SEBELAH yg sedang tranding dan rame ,, TERIMA KASIH",3,40,1.9.8.9833,2024-08-24 15:20:41
"Game nya bagus tapi mengapa tingkat pemulihan kredit skornya sangat sedikit? Dan saat kita di report/afk pengurangan kredit skornya sangat banyak, Saya hanya melakukan 1 afk dan kredit skor Saya turun menjadi 86 mohon diperbaiki",1,2,1.9.16.9839,2024-09-08 07:04:15
"Tolong lah monton kami perlu dapat tim yg bagus dan jaringan yg setabil, jangan lah di kasih dark sistem terus, capek loh dapat tim dark sistem semua kalau gitu lebih baik pindah ke game sebelah kalau gak perbaiki. Tolong di perbaiki",1,18,1.8.93.9702,2024-07-26 04:11:32
"game nya udah bagus,cuman kadang sering di kasih tim troll habis itu jaringan suka lag padahal mah ngga,kocak banget emang kadang kalo mau main rank dapet tim ga bener mulu contoh nya,udah jelas jelas ada yang pick clint eh s3 nya pick miya ,saya cape banget,terkadang kalo main suka tiba tiba ngelag jaringannnya tidak stabilah padahal mah baik baik aja,terus pernah keluar dari ml nya,padahal hp saya baik baik aja,jadi tolong di perbaiki lagi,saya harap kedepannya tidak ada masalah² lain lagi.",3,1,1.9.9.9834,2024-09-11 13:26:28
"Sangat buruk, untuk kalian yang belum pernah nyobain game ini jangan jangan sesekali nyobain game ini, karena dapat membuat anda stress dan depresi karena ya banyak alasan nya sih contohnya saya mendapatkan performa buruk saat bermain rank dan saya di ban selama 2menit dan juga kredit skor saya -8, ya bagaimana gak buruk coba dapat timnya saber roam Franco exp dan itu main nya tolol, saya pakai moskov sedang kan Hero mm harus ada suppor dan tank demikian keluh kesah saya",1,1,19.2.11.103,2024-09-21 16:41:39
"saya udah ga kuat lagi sama sistem monton yang selalu ngasih dark sistem, padahal kita udah setia banget sama monton tidak berpindah game ke game sebelah. tapi knpa ya sial terus dapet tim nya, sama musuh nya jago jago pula, lain kali yang ngotak ya monton kalo ngasih tim, saya udah bener' ga kuat, kalo terus menerus begini. saya mending pindah ke game sebelah, dari pada harus maen game ga jelas kaya gini, saya bener' kecewa, monton yang sekarang ga kaya monton yang dlu, sekarang udah aneh",1,21,1.8.93.9702,2024-07-23 11:41:03
"Akhir-akhir ini main ML selalu gangguan sinyal, tapi sinyalnya masih hijau masih aja. Semakin buruk aja main game ini, frustasi kalau gangguan sinyal Mulu. Kalau bukan karena event udah ku uninstall game ini. Terlalu sering update buat memory hp penuh gak semua punya hp iPhone",1,4,1.8.93.9702,2024-08-23 04:27:30
"Tolong perbaiki bug fps, FPS max yang ke unlock cmn 60hz di perangkat saya susah ada delay pas main. Sekalian SM perbaikan jaringan kalau bisa ping diturunin",3,1,19.2.11.103,2024-09-21 14:41:39
"Ini game sangat mengecewakan untuk sekarang, matchmaking lawan tidak seimbang dan dapat team yang kacau kadang bot gimana mau main bener gedek yang ada. Jaringan ping yang sangat jelek tidak stabil malah merah dan pas main HOK malah bagus stabil emang sih perbedaan yang sangat jauh. Harga hero yang mahal dibanding Hok yang murah. Perbaiki lah kalau masih ingin ada yang main!!",1,38,1.8.93.9702,2024-07-12 07:02:27
Dari segi game nya udah bagus cuman kurang di sinyalnya setiap main sinyalnya jelek pas di early game kadang nyampe late game jadi semoga sinyalnya bisa di perbaiki di dalam game ini sekian terima kasih.,4,0,1.9.8.9833,2024-09-16 14:26:16
"Game mobile legends bagus saya suka dengan game ini, tapi ada yang buat saya kesal dengan game ini, 1.drak sistem yang tidak masuk akal 2.jaringan leg saat sedang dalam tim fight 3.mobile legends tau saat kondisi jaringan leg tapi sengaja dibuat agar lose 4.custemer service tidak dapat memahami keluhan player saat membutuhkan bantuan cepat",2,190,1.9.11.9836,2024-08-24 12:10:11
"Jangan di download game dark sistem gw kalah sampe 8 kali berturut-turut,tolong di perbaiki sistemnya contoh kalau kalah 4-5 kali lawannya di kasi yang gampang gampang,satu tolong beri sistem kalau kalah tapi MVP kita tetep dapat bintang 1 biar gak cape main saya kasih bintang 5 kalau semua permintaan saya di kabulin",1,23,1.8.93.9702,2024-08-13 02:06:57
Ini bagus tapi gak terlalu suka karna leg dan bisa kalau jaringan nya mati tinggal min offline deh jadi ini agak bagus maaf cuma bisa kasih reting4 soal nya agak seru untuk main bisa juga multiplayer,4,0,1.9.16.9839,2024-09-14 14:34:58
"Perbaiki kualitas jaringanya pada hal sebelumnya baik baik aja setelah pembaruan malah jelek pingnya, kadang sampe merah pingnya. Saya kira hp sma provider saya yang gak bnr tahunya ml nya, player lainnya juga kasusnya sama. Tolong perbaiki segera ini bnr bnr gk nyaman.",1,16,1.8.93.9702,2024-07-26 15:42:10
"Saran buat moonton tim usahakan yg lebih baik saat pertandingan, sesuaikan player sesuai role yg banyak di pake . Contohnya jika player 1 role yg paling banyak adalah pemain exp. Player 2,3,4&5 sesuai kan kurangnya Mid,Gold,Jungle&Roam . Jangan sering banyak di pertemukan dengan banyak player yg rolenya lebih banyak di mainkan . Gak semua player bisa bermain all rounder tpi terkadang ada player yg egois saat pemilihan Hero dan tempat yg inginkan jadi tolong lebih di sesuaikan lagi player"" nya",2,5,1.8.93.9702,2024-08-03 18:00:26
Game ini sangat membuat orang frustasi kenapa musuh nya sulit sedangkan tim beban gak guna saya sangat tidak menyukai nya dan semua orang juga perna jadi kalo moonton ngasi musuh dan tim yg setara gak kayak tadi saya di kasih musuh pro sedangkan tim BOT jadi ini game kayak gak layak di mainin,1,1,1.9.16.9839,2024-09-10 13:56:54
"Oii monton ini apaan si game nya server nya gajelas gini, semenjak bagi bagi skin jadi gajelas gini, matchmaking ga stabil, sinyal ga stabil padahal sinyal lancar 7mbps , player nya juga aneh aneh, apasi ini monton mau nya",2,1,1.9.16.9839,2024-09-12 04:03:01
"Yang kita ingin kan bukan skin gratis moonton,kita hanya ingin bug sinyal di perbaiki sinyal ngelag padahal ping ijo 30ms,lagi war lag pas mau n lag ke comeback jadinya,percuma lu ngasi skin gratis kalo game lu belum bener masih ada banyak bugnya tetep bakal pindah,coba benerin dulu bug ping nya",1,88,1.9.9.9834,2024-08-08 15:20:20
"Game ini dulu bagus, di rank bertemu lawan yg sepadan dan tim yg pas, Sekarang sangat lah parah, Dark sistem di seluruh pertandingan rank, tolong di perbaiki sistemny, kita pemain solo susah untuk berkontribusi.. Alias serba salah..",1,25,1.8.93.9702,2024-07-19 11:00:26
"coba kasih tim yang bagus sedikit masa setiap main dapat dark sistem Mulu, dapat tim player baru main sedangkan gw sdh lama mainnya, coba lah sesuaikan gitu loh mana yang player baru sama mana yang player lama main, player baru kasih setim sama yang player baru juga, jgn campur player lama sama yang baru kapan kita bisa menang nya, terus tim musuhnya di sesuaikan piye to capek gw setiap main dpt dark sistem bkn sekali dua kali,setiap kali main ton monton kalo gini Mulu mending pindah ke HOK ajaa",1,29,1.8.93.9702,2024-07-22 16:17:23
"Untuk moonton ya tolong ya kalo bisa tuh,deteksi juga lah itu orang afk karena hp nya kentang,ngefram, patah patah, keluar sendiri dari game,tolong lah musuh Ama tim itu yg skil dan device nya di sesuaikan,biar adil ,jgn ngasih lose streak lebih 10 kali, sedangkan winstreak cuma 7 kali maksimal :) tolong lah, tolong... Beri keadilan ,afk karena apa,gw main keluar sendiri dari game dan masuk nya lama bgt Karna hp kentang",5,44,1.9.11.9836,2024-09-21 12:32:56
"maaf saya menurunkan minat minat saya. sistem matchmaking season ini benar² buruk. sering mendapat 2 - 3 user midlaner, walaupun mereka mengalah dan menggunakan hero lain tapi tetap saja mereka adalah user midlane kemampuan mereka tetap di midlane. itu membuat game menjadi berat sebelah.",2,47,1.9.8.9833,2024-08-09 09:57:13
Awalnya gk terlalu susah naikin rank tapi sekarang gamenya susah menang tim yang gak seimbang dengan lawan masalah pertama yang biasa terjadi menggunakan Hero tapi gk nyambung sama Lane terus masalah ke2 bug yang sering terjadi saat bermain Heronya gk bisa dibelokin udah digerakin pencet skill tetep gk bisa akhirnya mati terus dianggap afk masalah ke3 Hero lainnya pilih kasih padahal roam harusnya bantu mm/mage gk ke fighter Jugakan pasti karena dia Mabar sudah itu saja udah gk muat kalo ditambh,1,58,1.9.8.9833,2024-09-18 06:40:05
saya sudah lama main tapi sekarang kalo lagi main waktu di pertandingan pasti selalu deh di menit 6-9 layarnya tiba tiba gak gerak terus aku coba keluar lalu masuk lagi. hitam layarnya itu kenapa dh tolong di fix meresahkan banget,1,0,1.9.8.9833,2024-09-16 07:04:43
"Menurut saya game dan grafik nya bagus, cuma buat moonton knpa makin kesini makin gk ngotak ya ngasih lawan nya, saya pemain yg masih pemula langsung kena mental, masih banyak pemain pemula seperti saya yg masih tahap belajar harus melawan tim lawan yg lebih pro ya mana bisa dan mana sanggup 🥴🤭 kasih lawan tuh yg seimbang bukan yg pro....",4,3,1.9.8.9833,2024-09-04 03:27:43
Kukira hanya wifi ku yang salah tapi tenyata banyak yg complain masalah sinyal.. dikira di ceat tapi hbis ngelaporin gak ada yg ngeceat .. tapi ternyata emg dri apl gamenya yg suka lemot .. padahal bagus tapi kenpa setiap lagi tanding langsung ngelag.. tolong dong di jawab dan perbaiki Terimakasih🙏🙏,2,2,1.9.8.9833,2024-09-03 14:51:41
"Lama-lama jadi ngk mod main mobile legends plis tolong , aku suka banget sama game ini tapi kenapa ? Bukannya bikin hilang stres malah nambah stres , kenapa selalu ada kawan yg main nya ngetrol , drag system setiap mau naik ke rank selanjutnya pasti kalah , buat apa bikin sistem gitu biar kami bosan main kah atau biara kami uninstall aplikasi nya biar ngk rame lagi game nya , plis aku komen gini Karana dah bosan , satu Minggu ngk maitik ( drak sistem)",1,5,1.8.93.9702,2024-08-06 11:00:13
"Matchmaking semakin buruk, khususnya player solo dan duo seperti saya, bener bener kesulitan karena sering mendapatkan tim yang tidak seimbang, dan tidak sesuai role, dan tak jarang juga ada 2 mage, 2 mm, 2 jangler, dalam 1 match, tolong perbaiki lagi matchmakingnya, dan keadilan matchmakingnya khusus player solo seperti saya",1,39,1.9.9.9834,2024-08-27 14:17:31
"Kali ini aku kasih bintang 1, lama-lama keliatan ga beres gameplay, Tiap hari lag ga jelas, jaringan lancar saat aku perlihatkan koneksi di gameplay pingnya 19,24,30 tapi ga tau kenapa leg , apa emng gini cara membuat dark sistem di ml?, performa game saya jadi jelek. Tpi lag nya terlihat sangat jelas pas saya hitung 25 detik sekali, udah ketauan bngt setinganya, padahal pas saya coba ke game lain lancar aja.",1,24,1.8.93.9702,2024-07-19 04:20:06
"Definisi game untuk refreshing udah gak ada di game ini, Matching pemain gak pernah seimbang. Seakan-akan player yg mengerti bermain bisa jadi satu di tim musuh, tapi di tim saya dapat player aneh gak jelas Saya heran ini game dengan banyaknya pemain tapi matchingnya itu gak jelas.... Game rusak",1,134,1.9.11.9836,2024-09-04 14:03:58
Saya beri bintang 5 pengalaman bermain mobile legend sangat baik tetapi ada bug sedikit ketika perang 5vs5 terkadang Hero kita yang sedang di gunakan terdiam sejenak dan ketika menggunakan skill apapun baru berjalan normal seperti semula,5,0,1.9.16.9839,2024-09-21 10:30:54
"Grafis terus mebaik, akan tetapi pemberian kesempatan player solo untuk naik ke tingkat rank yang lebih tinggi sangatlah sulit, karena selalu bertemu rekan satu tim yg tidak sesuai, mohon untuk pemilihan tim jika bisa selevel janganlah terlalu jauh kemampuannya, trutama bagi player solo, benar- benar membuat kesal, maen 5 kali kalah 5 kali tidak masuk akal pemilihan tim untuk player solo.mohon di pikirkan juga dari segi sudut pandang player solo",2,60,1.9.11.9836,2024-09-03 14:16:44
"Goodbay Mobile Legend and Moonton, lebih baik pindah ke game sebelah ajalah daripada setiap main harus Los streak mulu, masa iya setiap main terutama di rank dapat musuh yang begitu kuat dan sangat tidak seimbang, sehingga membuat rekan satu team saya kalah terus, jika tidak segera di perbaiki ya siap siap aja di tingal para pemainnya",1,712,1.8.93.9702,2024-07-15 07:49:04
"monton tolonglah kalo ngasih tim itu yang setara sama tim lawan, kebanyakan dark sistem, kalo ada dark sistem ban aja gausah diperbolehkan main di rank, mau diriport pun kadang ga bisa, diperbaiki lagi sistemmu monton kalo ada orang yang riport ya langsung diselesaikan",1,16,1.8.93.9702,2024-07-25 02:17:02
"Tolong perbaiki di loading game selalu bug gak bisa masuk dan stuck di ujung dikit lagi, padahal jaringan bagus tapi kenapa di ml ini muter"" terus, bug di loading game pertama mohon di perbaiki lagi, juga fitur jumlah hero jangan di hilangin sayang banget klo di hilangin kita jadi gak tau punya hero brapa, berharap ml mengembalikan fitur jumlah hero dan skin maupun emblem seperti dulu lagi, terimakasih",1,67,1.9.9.9834,2024-08-21 05:50:06
Gak ngerti mana yang bermasalah. Apakah server moonton atau telkomsel. Main lag melulu lalu dianggap afk. Ping merah 285 saat main. Kalau didiemin ping hijau. Lalu kena hukuman. Pusing dah.. Sialnya tetep gitu gitu terus..,1,0,19.2.11.103,2024-09-21 09:39:01
"Mending pindah ke hok tambah lama tambah gajelas, memberatkan player solo yang mau naik rank , susah banget naik rank karena draft pick yang sangat tidak seimbang hampir tiap hari main rank selalu ngestak , selalu dikasi tim dark sistem, bermain game ini harus party karena sangat susah jika solo rank, opsinya pasti di kasi lawan bot akan tetapi habis itu pasti lose trik, game tidak masuk akal dan menyusahkan playernya.",1,14,1.8.93.9702,2024-07-25 14:03:12
"Banyak banget dark system!!! Padahal gw 1 bintang lagi Mytich jadi legend 3 bintang 3 tolong hilangin dark system nya dan juga buat masalah jaringan, padahal sinyal bagus pas buat main malah lag kalo kurang pindah HOK aja sekalian sih lebih bagus",1,76,1.9.8.9833,2024-08-10 14:40:03
"Sekarang banyak bug,,,,, sinyal udah 4G fulll tpi ngadat2 sinyal merah, ijo, kuning,,,, parahhhhhhghggghhhhhh, masuk di gem sebelah lebih berat aja di tebassss grafis loosss.... MOHON DI PERBAIKI .........!!!!!!",3,281,1.8.93.9702,2024-07-17 10:29:50
"Makin kesini game nya jelek dan buriq. 1. Dark system makin menjadi-jadi. 2. Error signal padahal udah kesambung wifi dan kuota. 3. Tim ga seimbang. Kadang dapet musuh yang lebih pro, sedangkan tim nob. Lebih mending match lama terus dapet musuh dan tim yang sepadan, daripada match sebentar tapi dapet tim dan musuh yang ga seimbang dan tim nob. 4. Sok² an hukum player karena afk, lebih miris lu yg ga dengerin keluh kesah player. Ml butut. Bye ml, klo dh aman gw balik lagi.",1,2395,1.8.93.9702,2024-07-12 04:08:44
"dikasih tim gajelas terus, apalagi saat main duo/trio. dapat tim buta map, ga ngerti main, tolong lah moonton. ngotak dikit, giliran main party berlima, tim musuh terlalu jago. jadi ga seimbang. terus tolong ban player yg suka ngetroll moonton, saya kemarin sudah honor dan sekarang turun ke bintang 19 karena nemu tim seperti itu terus. kalau masih tidak diperbaiki, sebaiknya saya hapus game ini saja dan pindah ke game sebelah yang lagi ramai itu. percuma banyak event skin gratis, ga guna.",1,57,1.9.8.9833,2024-08-15 10:31:06
"jelek matchmaking nya..selalu dapet player jelek, game pilih kasih..yang rajin top up langsung win streak yang gratisan cuman mojok nangis abis lose streak . jaringan nge-lag tambah parah, ga ada kemjuan dari segi jaringan dan matchmaking, yg di unggulin cuman fitur fitur ga jelas doang, sama skin skin di banyakin padahal ga guna. player nya tuh udh rusah semua udah ga ada pikran ga ada skill main.. intinya tolong perbaiki matchmaking untuk season kedepannya nanti ya..cukup itu aja",2,2,19.2.11.103,2024-09-21 13:22:48
Gam yang seru tapi ada bug nya bug nya adalah saya sudah memilih hero yang bernama alous tapi saya len ya meu pindah ke exp terus pas pindah ke exp tiba tiba saya malah memakay hero yang bernama yuzong dan tidak bisa di ubah lagi ke hero yang bernama alous.tolong perbaiki bug ini ya 🥳🙂‍↕️🥳😻🫡,3,0,1.9.16.9839,2024-09-16 15:33:36
"Saran saya klo bisa pembagian tim dalam ranked harus balance dan adil sesuai rankednya dan koneksi jaringan terkadang masih leg padahal saya sudah pake wifi dan sistematis nya buruk banget dalam matchmaking apalagi ketika clasic. kasih team yang balance lah, jangan ngasal random terlalu meresahkan. Makin gk jelas sistem matchmaking nya kasian yg solo rank dipasang kan sama team yang noob player. Perlu diperbagus juga jaringan nya kasian yg pke WiFi Cepat mati semua kau admin moonton. Moba sampah",1,55,1.9.8.9833,2024-08-17 11:31:01
